구간,라벨,goods_no,판정,의미,p_female,브랜드,상품명
선행,남성,5062326,F,이성 단독(제외),0.3822,드마크,M LAYERED SLEEVE BOXY FIT CREW NECK T-SHIRT GREY
선행,남성,3564239,F,이성 단독(제외),0.3818,브라운야드,"테리 폴로 셔츠, 오프화이트"
선행,남성,6175062,X,혼성(유지),0.3815,세르지오 타키니,U MCCC 에디션 그래픽 티셔츠 (Black)
선행,남성,2014164,X,혼성(유지),0.3812,파인드칠린,MS4121 캠프파이어 후드 머스타드
선행,남성,496354,X,혼성(유지),0.3810,발란트,탤런트 트레이닝 스트라이프 후드 그레이스트라이프
선행,남성,4228625,F,이성 단독(제외),0.3782,아스트랄 프로젝션,[파이트 클럽 복싱]코튼 루즈핏 반팔 티셔츠_더스티 민트
선행,남성,812422,X,혼성(유지),0.3779,크로스 애비뉴,CA-H1 FREESIA HEAD UP VIOLET
선행,남성,6081553,X,혼성(유지),0.3778,라이프워크,가먼트다잉 빅라독 반팔 티셔츠
선행,남성,5145628,X,혼성(유지),0.3752,원헌드레드퍼센트,OHPxVORIN4 베이비아미 no.2 세미오버 반팔티
선행,남성,4762485,X,혼성(유지),0.3741,빈폴 멘,[Essential] 남녀공용 수피마 코튼 피케 티셔츠  베이지 (BC5242E11A)
선행,남성,4107886,F,이성 단독(제외),0.3740,브라바도,GNR APPETTITE TOUR 1987 BK (BRENT2464)
선행,남성,4156122,F,이성 단독(제외),0.3731,아디다스,아디다스 x NTS Radio 저지 - 핑크 / JI5147
선행,남성,5992759,X,혼성(유지),0.3731,라이프워크,공용) 실켓 라독 프린팅 반팔 티셔츠
선행,남성,1954398,F,이성 단독(제외),0.3726,색 스튜디오,아뜰리에 티셔츠 화이트
선행,남성,7036334,X,혼성(유지),0.3720,원헌드레드퍼센트,OHPxHARMONIA 노담 크루넥 긴팔티셔츠P
선행,남성,4156637,F,이성 단독(제외),0.3718,필립페이커,페리로퍼 서핑 신디 반팔티셔츠 화이트
선행,남성,6313504,X,혼성(유지),0.3712,모크모,히어로 박스 티셔츠 (남녀공용)
선행,남성,5267873,X,혼성(유지),0.3707,빈폴 멘,[Essential] 남녀공용 수피마코튼 라운드넥 티셔츠  그레이
선행,남성,5738975,X,혼성(유지),0.3705,라코스테,남성 소프트 브랜딩 후드 스웻셔츠 SH2740-55N 031
선행,남성,6050707,F,이성 단독(제외),0.3693,플랙,페퍼유 X 플랙 하프 집업 2colors
선행,남성,5279381,F,이성 단독(제외),0.3685,천볼트,실리콘 톱날 T 데님
선행,남성,1310929,F,이성 단독(제외),0.3670,스페로네,오버핏 롱슬리브 (브라운)
선행,남성,3610483,F,이성 단독(제외),0.3660,스포츠 일러스트레이티드,PUBG ESPORTS COLLECTION PIGMENT HALF SLEEVE (DARK GREY)
선행,남성,5594049,X,혼성(유지),0.3652,발리안트,T2511 피그먼트 코튼 오버핏 긴팔티 [5color]
선행,남성,4661546,X,혼성(유지),0.3648,난데,하프집업 오버핏 후드티 3color
선행,남성,5306284,F,이성 단독(제외),0.3638,발란트,오리지널 헤비로고 베이직 후드 - 핑크
선행,남성,4473701,F,이성 단독(제외),0.3631,쿠톤,[기모선택] 다크그레이 플라워 오버핏 후디 3COLOR
선행,남성,2500840,X,혼성(유지),0.3623,엠에프에스 골프웨어,MAN ROYAL PK T-SHIRTS
선행,남성,6625350,X,혼성(유지),0.3617,오버더와르,실키 루즈 포켓티
선행,남성,4762461,X,혼성(유지),0.3607,빈폴 멘,[Essential] 남녀공용 수피마 코튼 피케 티셔츠  화이트
선행,남성,4193095,X,혼성(유지),0.3605,아르메데스,[2PACK] 면 20수 아트그래픽 티셔츠 (1005)
선행,남성,4762588,F,이성 단독(제외),0.3605,르꼬끄 골프,남성 DOT CAMO 티셔츠 (GQ121MTL21)
선행,남성,6503626,F,이성 단독(제외),0.3596,트립르센스,크로셰 레이어드 헨리넥 슬리브리스_크림
선행,남성,4539986,F,이성 단독(제외),0.3592,써치410,아일렛 후드 화이트그레이
선행,남성,2253366,X,혼성(유지),0.3580,어퍼스트로피 콤마,풀네임 드로잉 로고 후디 (아이보리/블랙)
선행,남성,3926510,F,이성 단독(제외),0.3579,마인드브릿지,크링클세미오버핏티셔츠 MYTS3130
선행,남성,2564799,F,이성 단독(제외),0.3575,어텐션로우,22SS07AT030 숄더 파이핑 레귤러 오버핏 반팔 (카키밀리터리)
선행,남성,5982795,F,이성 단독(제외),0.3566,노운,pique henley t-shirts (black)
선행,남성,4783384,F,이성 단독(제외),0.3565,벌스데이수트,OLD CAR T-SHIRT (IVORY)
선행,남성,6746896,X,혼성(유지),0.3565,원헌드레드퍼센트,OHPxJOY 엉덩이삼총사 피그먼트 반팔티6
선행,남성,5160166,F,이성 단독(제외),0.3556,어레이드,소프트 사이드 슬릿 라운드 티셔츠 [WHITE]
선행,남성,6709346,X,혼성(유지),0.3529,원헌드레드퍼센트,OHPxGOODD 서핑가족 피그먼트 반팔티6
선행,남성,6502688,F,이성 단독(제외),0.3522,아디다스,메르세데스 - AMG F1 팀 드라이버 저지 어센틱 롱 슬리브 KE5308
선행,남성,686392,X,혼성(유지),0.3512,발란트,클래식 12자수 브레이거 박시 티셔츠 블랙
선행,남성,6238145,F,이성 단독(제외),0.3506,지플리시,피그먼트 워시드 슬리브리스 차콜블랙
선행,남성,2510167,F,이성 단독(제외),0.3486,드마크,슬리브리스 롱 레이어드 슬릿 티셔츠 화이트
선행,남성,4903312,F,이성 단독(제외),0.3476,아디다스,칼라드 골리 탑 - 블랙 / JX8980
선행,남성,5267857,X,혼성(유지),0.3472,빈폴 멘,[Essential] 남녀공용 수피마코튼 피케 티셔츠  스카이 블루
선행,남성,4955570,F,이성 단독(제외),0.3458,윈더,SLANT RIB SLEEVELESS TOP - BLACK
선행,남성,4910814,F,이성 단독(제외),0.3451,애드호크,남성 분또 우븐 포켓 반팔 라운드 티셔츠 (O-WHITE) (HB4ST35)
선행,남성,4371116,F,이성 단독(제외),0.3436,더바이닐하우스,PAINTING STRIPE LS TEE RED
선행,남성,6458885,X,혼성(유지),0.3435,브렌슨,리피드 스트라이프 반팔티 ( 4Color )
선행,남성,4988965,X,혼성(유지),0.3432,론앤디마리,[남성] 스포츠 기능성 아트웍 우븐 메쉬 슬리브리스 (PARIS ver.)
선행,남성,3972182,F,이성 단독(제외),0.3415,디써티원,Small Logo Pigment-Dyed T-shirt (CHARCOAL)
선행,남성,2567634,F,이성 단독(제외),0.3407,어텐션로우,22SS07AT003 비전 vr 프린트 레귤러 오버핏 반팔티 (블랙)
선행,남성,1624775,X,혼성(유지),0.3402,더블유브이프로젝트,[2PACK] 다크니스 후드 2PACK MJHD7427
선행,남성,6803728,F,이성 단독(제외),0.3400,컨버스,그래픽 롱슬리브 티셔츠 에그렛 UCK060-W2Y
선행,남성,4061760,X,혼성(유지),0.3392,더바이닐하우스,TORNADO TEE RED (VH2EMUT510A)
선행,남성,6177129,X,혼성(유지),0.3388,원헌드레드퍼센트,OHPxHARMONIA 어린정조어필 세미오버 반팔티6
선행,남성,4762590,X,혼성(유지),0.3386,빈폴 멘,[Essential] 남녀공용 수피마 코튼 피케 티셔츠  네이비 (BC5242E11R)
선행,남성,686523,X,혼성(유지),0.3384,발란트,슬로건 콘트라스 컷 베이직 후드 챠콜그레이
선행,남성,743624,X,혼성(유지),0.3374,기럭지,로고나염 민소매 티셔츠
선행,남성,4776478,F,이성 단독(제외),0.3369,디써티원,Multi Stripe Long-Sleeved T-Shirt (Navy)
선행,남성,5267830,X,혼성(유지),0.3369,빈폴 멘,[Essential] 남녀공용 수피마코튼 피케 티셔츠  애쉬
선행,남성,1187460,F,이성 단독(제외),0.3361,레이쿠,rk imagine snap hoodie black  버튼 후드티
선행,남성,812424,X,혼성(유지),0.3340,크로스 애비뉴,CA-H2 ADAM&EVE BLACK
선행,남성,4667904,X,혼성(유지),0.3314,아르메데스,[2PACK] 아트그래픽 기능성 긴팔 티셔츠 AR-215 (3컬러)
선행,남성,5413992,F,이성 단독(제외),0.3304,샌드 사운드,(UNISEX) 센터 그래픽 후디  애쉬
선행,남성,2014158,X,혼성(유지),0.3298,파인드칠린,FG5121 업셋불독 아치로고 후드 포레스트그린
선행,남성,3480238,F,이성 단독(제외),0.3292,블릭베이크,Flower net longsleeve (Black)
선행,남성,6689157,X,혼성(유지),0.3289,아디다스,스케이트보딩 x 템플 오브 스케이트 클럽 티셔츠 KS4337
선행,남성,4217041,F,이성 단독(제외),0.3288,유쓰배쓰,ICE CREAM T-SHIRT
선행,남성,4121038,F,이성 단독(제외),0.3274,미스터차일드,하트 비트 티셔츠 마젠타
선행,남성,6987743,X,혼성(유지),0.3265,빈폴 멘,[Essential] 남녀공용 라운드넥 티셔츠  화이트
선행,남성,2068405,F,이성 단독(제외),0.3245,모빈스알,PENNA CHAOS BLACK MESH TOP
선행,남성,2487466,X,혼성(유지),0.3242,아카우,[SET]오버핏 테리타올 티셔츠 쇼츠 세트 5color
선행,남성,5653637,F,이성 단독(제외),0.3242,아크메드라비,NEW FUZZY BEAR HOODIE (2COLOR)
선행,남성,4306504,X,혼성(유지),0.3234,아르메데스,[2PACK] 아트그래픽 기능성 긴팔 티셔츠 (815)
선행,남성,4447334,F,이성 단독(제외),0.3222,메스타리,사슴 로고 오버핏(남녀공용) 후디 블랙  EH3108
선행,남성,3214160,F,이성 단독(제외),0.3219,더그린랩,바시티 그래픽 후드티셔츠 [그린]
선행,남성,5099538,F,이성 단독(제외),0.3208,오디너리피플,RE : SHIRT 05 - PK Stripe Shorts Layered Shirt (White)
선행,남성,4150936,X,혼성(유지),0.3184,스포츠 일러스트레이티드,FENCING LOGO PRINTED STRIPED HALF SLEEVE (NAVY)
선행,남성,4513685,F,이성 단독(제외),0.3177,캔바츠,돈두댓 그래픽 반팔 티셔츠 (화이트)
선행,남성,3279757,F,이성 단독(제외),0.3163,바스틱,안젤릭 티셔츠_화이트
선행,남성,2014165,X,혼성(유지),0.3162,파인드칠린,CB3121 키치 로고 후드 차콜블랙
선행,남성,5267328,X,혼성(유지),0.3161,빈폴 멘,[Essential] 남녀공용 로고 자수 스웨트 셔츠  라이트 그린
선행,남성,1367829,X,혼성(유지),0.3148,쿠르보,로고 후드_카키 (남 여)
선행,남성,4186312,F,이성 단독(제외),0.3144,원헌드레드퍼센트,OHPxQUIRK4 금발미녀 피그먼트 반팔티m
선행,남성,4762028,F,이성 단독(제외),0.3120,시에라디자인,벤투라(VENTURA) 긴팔 티셔츠 BLACK
선행,남성,2683120,X,혼성(유지),0.3111,크림소다랩,청춘시대 반팔티 라이트그레이 그린
선행,남성,1858943,X,혼성(유지),0.3109,세븐틴스,복바라기 오버핏 반팔 라운드 (블랙-FREE)
선행,남성,5407098,F,이성 단독(제외),0.3099,제멋,보이 크롭 긴팔티셔츠 브릭레드 KJLT2672
선행,남성,4854005,F,이성 단독(제외),0.3098,원헌드레드퍼센트,OHPxGOODD 스마일베어 세미오버 반팔티
선행,남성,2733807,X,혼성(유지),0.3089,러플,FOLLOW ME 안내견 티셔츠 블랙
선행,남성,4923691,F,이성 단독(제외),0.3083,디써티원,Stripe Rugby Polo T-Shirt (Salmon Pink)
선행,남성,1387682,F,이성 단독(제외),0.3082,탄탄,선데이 클럽티셔츠(헤비라인) - 선데이라임
선행,남성,5742096,X,혼성(유지),0.3066,원헌드레드퍼센트,OHPxHARMONIA b조선호랑이 오버핏 헤비 후드
선행,남성,4039310,F,이성 단독(제외),0.3058,스파이더,남성 그래픽 반팔 티셔츠 SPJMCNRS334MIVY
선행,남성,4540116,F,이성 단독(제외),0.3049,써치410,휴머니즘 롱슬리브 화이트
선행,남성,6458947,X,혼성(유지),0.3047,브렌슨,페어 멀티 스트라이프 반팔티 ( 4Color )
선행,남성,4568155,F,이성 단독(제외),0.3045,러플,반집업 와플 후드 그레이
선행,남성,4918987,F,이성 단독(제외),0.3040,디아도라,컴피 라운드 반팔 피스테 PINK
선행,남성,1632708,F,이성 단독(제외),0.3038,코랄리안,더블로고 풀오버 기모 후디 블랙
선행,남성,5480791,F,이성 단독(제외),0.3033,엠오오,멀티 스타 아플리케 배색 후드 - 블랙
선행,남성,4980943,X,혼성(유지),0.3025,더바이닐하우스,BLUR STAR TEE BLACK
선행,남성,587111,X,혼성(유지),0.3024,발란트,베이직 로드트립 슬로건 티셔츠 화이트
선행,남성,5375634,F,이성 단독(제외),0.3022,파인드칠린,R08 드라이홀 러닝 싱글렛 5color
선행,남성,6398537,F,이성 단독(제외),0.3020,베이스모먼트,바이오 코튼 크롭 티셔츠 화이트
선행,남성,2413246,F,이성 단독(제외),0.3012,로열클럽홀리데이,세미 오버핏 로열캠퍼스 반팔 티셔츠 그레이
선행,남성,5487855,X,혼성(유지),0.3010,제트디 스포츠,ZD 레전더리 세이브 심볼 티셔츠 [4 Colors]
선행,남성,1983255,F,이성 단독(제외),0.3005,아이코노그라피,SURREALISM MOVEMET FLOWER 2 CR
선행,남성,6787643,F,이성 단독(제외),0.3003,언더아머,바운시 티6016291-100
선행,남성,3878448,F,이성 단독(제외),0.2997,테네르,Two Color Overfit Round Boxy T-shirt ivory
선행,남성,496409,X,혼성(유지),0.2995,발란트,빈티지 컷 베이직 롱 티셔츠 그린
선행,남성,3284639,X,혼성(유지),0.2987,앨빈클로,BEACH IN SURF 오버핏 반팔티 AST4981 (5 COLOR)
선행,남성,4284129,F,이성 단독(제외),0.2983,바이브라디,바이브라디 남성 로고 화이트 반팔티
선행,남성,4262710,X,혼성(유지),0.2974,플레이몬스터,스트라이프 럭비 반팔티 그린
선행,남성,6334169,F,이성 단독(제외),0.2963,미세키서울 맨,La vent short sleeve CHARCOAL
선행,남성,5088671,F,이성 단독(제외),0.2958,디오스피스,(DUC) Detox T-Shirt White
선행,남성,5875600,F,이성 단독(제외),0.2953,앤더슨벨,(ESSENTIAL) UNISEX SPRAY WASHED HEART MESSAGE T-SHIRT atb1432u(BLACK)
선행,남성,4177608,F,이성 단독(제외),0.2945,어뉴브로스,베이직 시그니처 물나염 반팔티 6 Color [ANSE_9301]
선행,남성,6488979,F,이성 단독(제외),0.2942,에잇세컨즈,코튼 크롭티 - 그레이
선행,남성,4152366,F,이성 단독(제외),0.2936,리에마르,시그니처 리에마르 후드 화이트멜란지
선행,남성,6139279,F,이성 단독(제외),0.2927,게스,[CORE] 4color 유니 엠보 로고 반팔 티셔츠 MQ2K8438
선행,남성,1862578,X,혼성(유지),0.2902,어퍼스트로피 콤마,베이직 스트라이프 롱 슬리브 (블랙)
선행,남성,2288143,X,혼성(유지),0.2895,뷔벨로체,FV 오버핏 기모 후드 네이비
선행,남성,5214840,X,혼성(유지),0.2882,원헌드레드퍼센트,OHPxHARMONIA 조선호랑이 세미오버 반팔티6
선행,남성,2633815,F,이성 단독(제외),0.2881,쿤타치,PIGEON GREY Organic Plain Hoody
선행,남성,5730540,F,이성 단독(제외),0.2872,바이모노,[빅사이즈 M-6XL] 모노 인생 뉴테크 무지 긴팔티
선행,남성,4304801,X,혼성(유지),0.2870,아르메데스,[2PACK] 아트그래픽 기능성 긴팔 티셔츠 (814)
선행,남성,1615818,X,혼성(유지),0.2853,제멋,[2PACK] 로그 오버핏 기모 후드 2pack YHHD2302
선행,남성,6059462,X,혼성(유지),0.2853,아디다스,오리지널스 농구 스타 웜 업 상의 KC3569
선행,남성,3286014,F,이성 단독(제외),0.2852,프롬아를,스트로베리 빈티지 반팔 티셔츠
선행,남성,6090363,F,이성 단독(제외),0.2848,엠오오,배색 라인 스트라이프 후드 롱슬리브 - 그레이
선행,남성,6529690,F,이성 단독(제외),0.2826,본투윈,CURVE B AIRFLOW MESH T-SHIRTS [BROWN]
선행,남성,6583801,X,혼성(유지),0.2825,원헌드레드퍼센트,OHPxYANGCASO 골즈크라이 피그먼트 반팔티6
선행,남성,6581797,F,이성 단독(제외),0.2809,일꼬르소,CRS Sorona Cotton 스포팅 기어 숏 슬리브 티셔츠 화이트
선행,남성,4460775,F,이성 단독(제외),0.2803,펀치라인,오버트 후드 페일퍼플 ISHD9159
선행,남성,3330302,F,이성 단독(제외),0.2799,더그린랩,원포인트 와펜 반팔티셔츠 [블랙]
선행,남성,6464018,F,이성 단독(제외),0.2799,무라,[무라 x 여름이네]썸머 샤인 포켓 티셔츠
선행,남성,6668584,X,혼성(유지),0.2796,아디다스,4.0 Logo 티 JW0038
선행,남성,6366553,F,이성 단독(제외),0.2794,복스로,We Dont Play Boxing 오버사이즈 티셔츠 - 남성 M BXRW-U-WDPBT [핑크]
선행,남성,4254693,F,이성 단독(제외),0.2791,플랫웨이브 인 서울,Meraki Muscle Beige
선행,남성,5199445,F,이성 단독(제외),0.2781,율러,데미지드 크루 그래픽 티셔츠_보이스 (화이트)
선행,남성,3363012,F,이성 단독(제외),0.2776,멧앤멜,[Sleeveless-shirt] Malloduck / 2 color
선행,남성,6178596,X,혼성(유지),0.2775,버튼서울,블루 다이 메쉬 오버핏 숏슬리브
선행,남성,4071744,F,이성 단독(제외),0.2771,필이너프,[PRIMATE X FEELENUFF] REVIVAL TEE BLACK
선행,남성,2633650,F,이성 단독(제외),0.2765,쿤타치,P.H.B.Y HUMAN OG ShortSleeve [white]
선행,남성,6668500,X,혼성(유지),0.2762,아디다스,바스켓볼 싱글 저지 티셔츠 KG7276
선행,남성,3610499,F,이성 단독(제외),0.2760,스포츠 일러스트레이티드,PUBG ESPORTS COLLECTION PIGMENT HOODIE SHIRT (DARK GREY)
선행,남성,3208434,F,이성 단독(제외),0.2757,세인트페인,SP 그레이스 마리 티셔츠-화이트
선행,남성,2523923,X,혼성(유지),0.2741,크림소다랩,캠핑 클럽 반팔티 네이비 라임
선행,남성,2867006,F,이성 단독(제외),0.2739,어반드레스,AV String Overfit Turtleneck BLACK
선행,남성,3989367,F,이성 단독(제외),0.2736,어반드레스,Letter T-shirt - 4COL
선행,남성,812423,X,혼성(유지),0.2732,크로스 애비뉴,CA-H1 FREESIA HEAD UP BLACK
선행,남성,4417796,F,이성 단독(제외),0.2722,2113 스튜디오,로고 포켓 티셔츠  블랙
선행,남성,4981021,X,혼성(유지),0.2702,더바이닐하우스,CHAIN RIBBON TEE RED
선행,남성,4071743,F,이성 단독(제외),0.2700,필이너프,[PRIMATE X FEELENUFF] REVIVAL TEE WHITE
선행,남성,6310030,F,이성 단독(제외),0.2696,뉴이 뉴욕,[PRET A PORTER] SYMMETRY ZIPPER T-SHIRT
선행,남성,6281891,F,이성 단독(제외),0.2664,에잇세컨즈,립 탱크 슬리브리스  화이트
선행,남성,5191825,X,혼성(유지),0.2649,원헌드레드퍼센트,OHPxHARMONIA4 서퍼샤크 세미오버반팔티6
선행,남성,5412044,F,이성 단독(제외),0.2649,챌린저,남성 리파인드 포켓삼각링 카라 긴팔 티셔츠 오프화이트
